fecha,51bnm1liqa,51bnm1masa,51bnmbonoa,51bnmcap1a,51bnmcap2a,51bnmcap3a,51bnmcap4a,51bnmcob_a,51bnmcp1a,51bnmcpa,51bnmdiaa,51bnmdina,51bnmdolsa,51bnmeuroa,51bnmgub1a,51bnmgub2a,51bnmgub3a,51bnmliq_a,51bnmmda,51bnmplusa,51bnmpzoa,51bnmreala,51bnmudi_a,51bnmuslqa,51gold1_a,51horzonta,52accipata,52bnm10a,52bnm50a,52bnm60a,52bnm70a,52bnm80a,52bnm90a,52bnmasiaa,52bnmbraa,52bnmcomma,52bnmem1a,52bnmem2a,52bnmeurva,52bnmfibra,52bnmint1a,52bnmint2a,52bnmipc_a,52bnmlata,52bnmmeda,52bnmpat_a,52bnmpata,52bnmuseqa,52fonbnma,52gold2_a,52gold3_a,52gold4_a,52gold5_a,52numca,52numrva
2015-12-28,5.802999,1.159192,3.556384,1.186352,1.184996,1.18348,1.185859,9.355394,0.992698,24.381759,24.617744,25.752352,2.164749,12.34515,1.832804,1.185031,52.867735,1.854833,2.808839,12.710343,2.762497,1.354275,19.874771,2.005374,121.925596,1.741658,270.724498,1.265562,1.830122,2.108359,1.87156,2.189877,1.9137,1.943004,0.493626,0.643855,1.068446,2.054592,1.376223,1.260199,2.650699,3.496678,1.380567,0.717481,1.65179,1.419639,5.691546,2.176042,134.250386,1.265941,2.715093,2.473685,361.44078,0.422322,350.516164
2015-12-29,5.803409,1.159272,3.556811,1.186444,1.185088,1.183571,1.18595,9.329639,0.99461,24.408614,24.619682,25.75434,2.1583,12.339264,1.832922,1.185082,52.879097,1.854945,2.809131,12.711325,2.762567,1.352916,19.882186,1.999859,121.921785,1.741791,270.184766,1.259983,1.827795,2.105204,1.868271,2.185462,1.909354,1.92282,0.498219,0.648469,1.057558,2.047112,1.369894,1.262616,2.635808,3.485369,1.37706,0.716308,1.642936,1.417121,5.678876,2.166935,133.913125,1.264493,2.708963,2.465415,359.850124,0.423402,349.544819
2015-12-30,5.803291,1.159271,3.546418,1.186534,1.185177,1.183661,1.186041,9.331271,0.984903,24.235499,24.621578,25.752827,2.161777,12.300848,1.832911,1.185005,52.645665,1.855055,2.809043,12.712286,2.758416,1.350074,19.773597,2.00021,121.893594,1.741921,269.775745,1.26342,1.826884,2.104674,1.868478,2.186558,1.911149,1.924658,0.496282,0.653587,1.058043,2.046825,1.384642,1.2509,2.663714,3.517987,1.37674,0.715228,1.639679,1.417494,5.682362,2.192162,133.862516,1.264548,2.71137,2.469529,360.831627,0.422766,349.370121
2015-12-31,5.803659,1.159343,3.547701,1.186623,1.185266,1.18375,1.18613,9.39632,0.980774,24.162357,24.623471,25.754287,2.177058,12.365076,1.833022,1.185056,52.671237,1.855164,2.809238,12.713246,2.758875,1.34909,19.737409,2.014152,121.890825,1.742051,266.719518,1.25701,1.822728,2.098787,1.862287,2.178323,1.903311,1.918542,0.483843,0.656344,1.050038,2.049472,1.384671,1.244052,2.66141,3.525699,1.36519,0.707351,1.642132,1.406121,5.631975,2.190665,132.735234,1.26296,2.704472,2.46013,359.000086,0.417894,345.561952
2016-01-04,5.805692,1.15974,3.553978,1.187005,1.185647,1.184131,1.186514,9.323821,0.979193,24.141228,24.631527,25.762842,2.16265,12.202159,1.833581,1.185429,52.808284,1.855639,2.810354,12.717341,2.761886,1.348486,19.72126,1.998622,121.921398,1.742605,267.427766,1.248882,1.819475,2.094081,1.857129,2.171198,1.896143,1.899746,0.47803,0.646115,1.039867,2.02925,1.359601,1.248681,2.614551,3.469515,1.364207,0.702704,1.650957,1.405777,5.631634,2.153514,132.632895,1.261504,2.696587,2.448737,356.678215,0.419206,347.12229
2016-01-05,5.806395,1.159884,3.560296,1.187098,1.18574,1.184223,1.186607,9.377447,0.982928,24.212402,24.633489,25.766687,2.172107,12.243979,1.833813,1.18563,52.95063,1.855754,2.810852,12.718336,2.764555,1.350269,19.765361,2.010111,121.953807,1.742741,265.45493,1.230629,1.807916,2.076612,1.837804,2.1444,1.869569,1.859941,0.465556,0.656735,1.017023,1.988569,1.340158,1.253551,2.588214,3.428721,1.336543,0.690733,1.625279,1.376765,5.520878,2.130483,129.97085,1.257335,2.677462,2.422332,351.462677,0.416269,344.88147
2016-01-06,5.807022,1.159998,3.562855,1.187194,1.185836,1.184319,1.186703,9.367897,0.984524,24.24375,24.635507,25.769656,2.171929,12.126508,1.83401,1.185787,52.997595,1.855873,2.811223,12.719361,2.76594,1.351566,19.791052,2.008067,121.978037,1.74288,266.686634,1.230216,1.807095,2.075047,1.835842,2.141441,1.866391,1.861067,0.466583,0.650222,1.018622,1.974448,1.336343,1.253594,2.586843,3.426704,1.333963,0.691991,1.622518,1.37617,5.514737,2.131911,129.745384,1.257574,2.677562,2.422041,351.344764,0.415788,346.054089
2016-01-07,5.807824,1.160129,3.565744,1.187289,1.18593,1.184413,1.186798,9.46314,0.98578,24.2766,24.637505,25.774056,2.1951,12.297541,1.834272,1.185996,53.059674,1.85599,2.811726,12.720376,2.76752,1.354663,19.827223,2.028476,122.02441,1.743018,266.936691,1.222167,1.804111,2.069913,1.829704,2.132473,1.856957,1.84639,0.463115,0.643619,1.010663,1.974119,1.329231,1.247521,2.573069,3.41462,1.32281,0.686307,1.614875,1.364108,5.468076,2.123731,128.640213,1.255972,2.669564,2.410625,349.045517,0.414521,345.762906
2016-01-08,5.808975,1.160315,3.565167,1.187383,1.186024,1.184507,1.186892,9.581928,0.989126,24.34136,24.639479,25.78037,2.221708,12.597216,1.834617,1.186275,53.037431,1.856106,2.812455,12.721377,2.767677,1.357072,19.880405,2.053941,122.072494,1.743154,265.023735,1.200978,1.791054,2.049934,1.807535,2.101362,1.825177,1.815856,0.451179,0.639218,0.992435,1.945149,1.323595,1.229358,2.544688,3.384697,1.289011,0.671482,1.58988,1.325052,5.31896,2.092724,125.352004,1.250828,2.647055,2.379667,342.998634,0.408679,342.320854
2016-01-11,5.811222,1.160702,3.570239,1.187661,1.186301,1.184784,1.187171,9.698065,0.998677,24.522446,24.645336,25.791521,2.246337,12.735703000000001,1.83526,1.18676,53.148151,1.856449,2.813788,12.72435,2.770473,1.362383,20.015699,2.078844,122.166765,1.743558,263.970808,1.197754,1.792504,2.050631,1.80715,2.099732,1.822628,1.823019,0.455195,0.652411,0.994324,1.972017,1.323523,1.230089,2.547042,3.398778,1.277184,0.672621,1.585547,1.314884,5.275632,2.093263,124.16258500000001,1.250819,2.644822,2.375623,342.078374,0.408532,340.937789
2016-01-12,5.811909,1.160821,3.570268,1.187753,1.186392,1.184875,1.187263,9.716477,0.996321,24.484522,24.647267,25.794839,2.250543,12.70538,1.835478,1.186899,53.142327,1.856562,2.81419,12.72533,2.770695,1.362769,20.00707,2.082792,122.184011,1.743691,263.649624,1.204737,1.795971,2.055625,1.81255,2.107171,1.830146,1.827739,0.450161,0.647177,0.996261,1.94775,1.321539,1.239247,2.555251,3.397381,1.291057,0.670872,1.590276,1.329782,5.333137,2.09595,125.484135,1.252687,2.652449,2.385874,344.076704,0.411175,342.326241
2016-01-13,5.812254,1.160896,3.573991,1.187845,1.186484,1.184967,1.187355,9.708215,0.994735,24.45174,24.649204,25.79624,2.249004,12.690898,1.835581,1.186931,53.224546,1.856674,2.814369,12.726314,2.772432,1.361125,19.969966,2.081024,122.175142,1.743825,262.758648,1.211332,1.798635,2.059833,1.817318,2.113932,1.837026,1.834494,0.453375,0.637141,1.000787,1.936721,1.332977,1.225096,2.568581,3.411211,1.300816,0.671876,1.594772,1.342308,5.37648,2.114421,126.460475,1.254639,2.660024,2.395846,345.958034,0.41027,341.570172
2016-01-14,5.812377,1.16095,3.578112,1.187936,1.186575,1.185058,1.187447,9.694863,0.994654,24.444959,24.651135,25.795893,2.243561,12.694403,1.835623,1.186937,53.316381,1.856788,2.814385,12.727294,2.773982,1.359934,19.95189,2.078164,122.163354,1.743958,262.921418,1.201699,1.797132,2.057877,1.815276,2.111189,1.834207,1.808853,0.442439,0.63219,0.987495,1.948053,1.317694,1.21562,2.512604,3.353044,1.300319,0.667637,1.588917,1.342477,5.3732239999999996,2.055048,126.428628,1.25245,2.650128,2.382045,343.21227,0.410203,340.808233
2016-01-15,5.812882,1.161055,3.574931,1.188028,1.186666,1.185149,1.187539,9.659053,0.99059,24.382312,24.653062,25.798088,2.235758,12.625192,1.835768,1.187047,53.236871,1.8569,2.814679,12.728272,2.772732,1.360153,19.927319,2.0704920000000002,122.175021,1.744091,262.556054,1.211345,1.799698,2.061659,1.819484,2.117132,1.840393,1.82473,0.448123,0.622911,0.996697,1.921042,1.318394,1.224803,2.539232,3.348931,1.31126,0.674087,1.593568,1.357178,5.428661,2.080853,127.523867,1.254692,2.660156,2.395929,345.969199,0.409456,340.668522
2016-01-18,5.814434,1.161343,3.567316,1.188302,1.18694,1.185423,1.187814,9.861618,0.981015,24.225813,24.658843,25.805188,2.279184,12.958598,1.836237,1.187354,53.051135,1.857237,2.815561,12.731206,2.769958,1.360991,19.849122,2.113912,122.212226,1.744491,260.78897,1.196769,1.793089,2.05203,1.809168,2.103284,1.826823,1.79266,0.441515,0.631561,0.975357,1.937129,1.307366,1.213529,2.518707,3.348002,1.295131,0.666611,1.5777,1.338635,5.358286,2.075701,125.979102,1.250655,2.643744,2.373928,341.805913,0.407554,338.300818
2016-01-19,5.815098,1.161458,3.564484,1.188394,1.187031,1.185514,1.187906,9.856868,0.981195,24.234465,24.660768,25.808751,2.279559,12.928619,1.836441,1.187489,52.977779,1.85735,2.815969,12.732184,2.7691,1.362037,19.85784,2.112897,122.236359,1.744623,259.706731,1.19365,1.789722,2.046784,1.803356,2.095143,1.818614,1.792163,0.441306,0.627402,0.974735,1.914451,1.301551,1.216964,2.517501,3.345105,1.287559,0.665152,1.575763,1.330947,5.328863,2.075021,125.212772,1.249803,2.640232,2.369167,340.914144,0.405935,337.463094
2016-01-20,5.815725,1.161566,3.569992,1.188486,1.187123,1.185606,1.187999,9.868156,0.988899,24.370142,24.662711,25.812011,2.282322,12.97772,1.836629,1.187604,53.095131,1.857464,2.816347,12.73317,2.77137,1.362472,19.938016,2.115338,122.253745,1.744758,261.422084,1.20238,1.795546,2.054957,1.811835,2.10637,1.829438,1.822038,0.441191,0.63325,0.992876,1.944633,1.313266,1.219633,2.53312,3.364846,1.293747,0.664953,1.580785,1.337035,5.350668,2.079741,125.862261,1.252475,2.650411,2.382501,343.412392,0.407974,339.394442
2016-01-21,5.816333,1.161678,3.564505,1.188582,1.187219,1.185701,1.188095,10.021528,0.987999,24.357013,24.664726,25.81497,2.316666,13.134883,1.836808,1.187725,52.965584,1.857583,2.816708,12.734193,2.769303,1.36252,19.933713,2.148204,122.266339,1.744897,262.579804,1.199408,1.793901,2.05271,1.809522,2.103276,1.826588,1.803608,0.439382,0.631128,0.983965,1.924827,1.305225,1.209775,2.529638,3.356369,1.295391,0.666896,1.572674,1.336661,5.352822,2.090712,125.981457,1.2514,2.646621,2.377698,342.561723,0.408985,340.733826
2016-01-22,5.816662,1.161757,3.564896,1.188675,1.187312,1.185794,1.188188,10.082419,0.990619,24.401217,24.666707,25.816189,2.330393,13.195761,1.83691,1.187792,52.981415,1.8577,2.816881,12.735199,2.769645,1.363606,19.956626,2.161336,122.276783,1.745034,264.485994,1.209792,1.799719,2.060933,1.81828,2.115123,1.838415,1.824844,0.430553,0.633171,0.993957,1.925089,1.330855,1.216401,2.560191,3.381152,1.305406,0.668493,1.585441,1.349689,5.401364,2.114122,126.980425,1.254128,2.657974,2.393061,345.527103,0.411683,342.288802
2016-01-25,5.818668,1.162105,3.569006,1.188952,1.187588,1.18607,1.188466,9.98278,0.99887,24.555773,24.672535,25.826335,2.31096,12.964723,1.837497,1.188179,53.069446,1.85804,2.818092,12.738158,2.771751,1.367992,20.078997,2.139971,122.341145,1.745437,263.618182,1.225092,1.811459,2.077025,1.834877,2.137028,1.859821,1.858159,0.443558,0.651375,1.016511,1.956814,1.351938,1.209456,2.598246,3.447156,1.319747,0.682588,1.593047,1.36318,5.457563,2.138109,128.398658,1.258641,2.675473,2.416111,349.88656,0.410181,341.321328
2016-01-26,5.819116,1.162194,3.569033,1.189044,1.18768,1.186162,1.188558,10.055324,0.998844,24.564274,24.674481,25.828434,2.326859,13.113531,1.83764,1.188266,53.075282,1.858154,2.818336,12.739146,2.771739,1.369871,20.076861,2.155522,122.358682,1.745571,263.379999,1.218431,1.810756,2.07571,1.833173,2.13459,1.857238,1.846299,0.438844,0.656058,1.006658,1.987025,1.34706,1.210717,2.577222,3.429988,1.315006,0.676214,1.593362,1.357609,5.435031,2.116322,127.966952,1.257022,2.668342,2.406334,347.983963,0.408624,341.053989
2016-01-27,5.819514,1.162274,3.570388,1.1891370000000001,1.187772,1.186255,1.188652,9.983489,0.99751,24.551211,24.676442,25.830182,2.311757,13.033572,1.837768,1.188335,53.105818,1.858269,2.818545,12.740142,2.772387,1.371359,20.074491,2.140131,122.374002,1.745707,264.456741,1.227637,1.814946,2.081519,1.839311,2.142826,1.865454,1.853564,0.441604,0.649046,1.01242,1.959121,1.351234,1.210149,2.599298,3.43557,1.329435,0.683246,1.601189,1.37077,5.489329,2.125936,129.377067,1.259525,2.678547,2.420055,350.618414,0.410128,342.785521
2016-01-28,5.820131,1.162389,3.574688,1.189232,1.187867,1.186349,1.188747,10.003129,1.001214,24.621885,24.678436,25.833028,2.319573,13.118124,1.837944,1.188463,53.200793,1.858387,2.8189,12.741153,2.774121,1.372892,20.125835,2.144348,122.402354,1.745845,266.022619,1.227295,1.818582,2.086536,1.844355,2.149467,1.871735,1.837469,0.448349,0.657826,1.009147,1.983204,1.356988,1.201828,2.581575,3.431339,1.335237,0.688535,1.591657,1.376284,5.517001,2.109334,129.920848,1.259825,2.678808,2.419951,350.524241,0.411797,344.678102
2016-01-29,5.820787,1.162513,3.581827,1.189325,1.187959,1.186442,1.18884,9.924083,1.002979,24.656277,24.680386,25.83623,2.299313,13.084898,1.838127,1.188593,53.357818,1.858502,2.819283,12.742144,2.777167,1.374027,20.137363,2.127413,122.434227,1.74598,266.60871,1.231784,1.8218,2.090945,1.848833,2.155348,1.87732,1.836256,0.447537,0.666746,1.014299,1.981709,1.338007,1.213361,2.576893,3.418129,1.344156,0.693933,1.612412,1.38827,5.560602,2.097536,130.796157,1.261582,2.684685,2.427204,351.805534,0.411909,345.018057
2016-02-02,5.823156,1.162971,3.598017,1.189709,1.188342,1.186824,1.189225,9.817257,1.010607,24.788641,24.688498,25.846986,2.274408,12.791601,1.838799,1.189066,53.705723,1.858987,2.820609,12.746266,2.784709,1.376089,20.218851,2.104537,122.523952,1.746541,272.687103,1.254851,1.838695,2.115115,1.874309,2.189571,1.910966,1.865695,0.472791,0.661844,1.031748,2.00017,1.342412,1.230484,2.605913,3.441228,1.383277,0.715471,1.645692,1.429568,5.723986,2.129682,134.635239,1.268958,2.712128,2.462688,358.389409,0.421838,352.354946
2016-02-03,5.823521,1.163039,3.591541,1.189802,1.188435,1.186917,1.189318,10.007021,1.001367,24.635327,24.690461,25.848588,2.313393,13.135126,1.838924,1.189134,53.559834,1.859103,2.820823,12.747262,2.781669,1.375936,20.136419,2.1452,122.515715,1.746677,271.001797,1.242056,1.832789,2.106749,1.865519,2.177992,1.899705,1.836962,0.459515,0.655587,1.012152,2.023036,1.33761,1.221772,2.59551,3.456891,1.366398,0.701252,1.638554,1.412133,5.650813,2.124508,132.976626,1.265205,2.697407,2.443293,354.729672,0.417781,349.545061
2016-02-04,5.82417,1.163175,3.604643,1.189895,1.1885269999999999,1.187009,1.189411,9.859771,1.00753,24.744856,24.692419,25.851656,2.278137,13.152935,1.839104,1.189264,53.85182,1.859219,2.82117,12.748255,2.787717,1.377259,20.227358,2.113638,122.562545,1.746812,270.729295,1.243975,1.832578,2.105844,1.863842,2.174892,1.895811,1.833773,0.476481,0.649891,1.021981,1.975441,1.328949,1.232684,2.58046,3.41578,1.371628,0.71286,1.65855,1.417833,5.677291,2.099811,133.45753,1.266859,2.701448,2.447351,355.276528,0.417069,350.30248
2016-02-05,5.824693,1.163266,3.602288,1.189988,1.18862,1.187102,1.189505,9.89156,1.007756,24.770325,24.694374,25.854213,2.286573,13.351233,1.839268,1.189361,53.792136,1.859335,2.821478,12.749247,2.786871,1.382436,20.269558,2.120467,122.590879,1.746947,273.559409,1.252348,1.840427,2.116525,1.874774,2.189662,1.910402,1.846418,0.493788,0.667048,1.031587,2.020212,1.345329,1.243603,2.595047,3.427748,1.388223,0.73002,1.666183,1.430845,5.738378,2.108158,135.027554,1.268989,2.710451,2.459569,357.666055,0.421087,353.437171
2016-02-08,5.826192,1.163544,3.596999,1.190267,1.188898,1.18738,1.189784,9.973999,1.010107,24.815242,24.700245,25.861167,2.307796,13.371166,1.839728,1.189647,53.663044,1.859682,2.822341,12.752224,2.784748,1.383978,20.302013,2.138135,122.614795,1.747353,273.905001,1.243042,1.836182,2.109843,1.867288,2.179201,1.899751,1.851304,0.491619,0.667665,1.028884,2.045697,1.339742,1.229369,2.572997,3.406191,1.371913,0.728887,1.655166,1.414796,5.670441,2.08719,133.47378,1.26642,2.699991,2.445533,355.006736,0.423707,354.34562
2016-02-09,5.826546,1.163613,3.591761,1.190359,1.188991,1.187472,1.189877,10.142913,1.011335,24.838533,24.702192,25.86291,2.342413,13.664346,1.83986,1.189707,53.538444,1.859797,2.822545,12.753212,2.782612,1.384835,20.299586,2.174341,122.614659,1.747488,273.86032,1.236789,1.831,2.102053,1.8588,2.16758,1.88814,1.854459,0.490654,0.672317,1.031078,2.063486,1.324343,1.22441,2.575538,3.388835,1.356785,0.728388,1.667124,1.398605,5.603701,2.097153,131.975637,1.26452,2.692688,2.435932,353.220226,0.420733,353.416754
2016-02-10,5.827493,1.163746,3.587702,1.190452,1.189083,1.187564,1.18997,10.171383,1.012011,24.869604,24.704139,25.868497,2.348659,13.815091,1.840138,1.189868,53.44069,1.859912,2.823158,12.7542,2.780909,1.38933,20.336837,2.180448,122.646835,1.747623,272.624188,1.228397,1.827531,2.096031,1.851673,2.15731,1.877551,1.837632,0.486082,0.667656,1.019522,2.054265,1.317594,1.222771,2.565772,3.382812,1.344925,0.72151,1.660811,1.388041,5.556883,2.102255,130.807171,1.262289,2.683388,2.423331,350.8204,0.41703,351.003236
2016-02-11,5.82815,1.163877,3.595268,1.190544,1.189175,1.187656,1.190063,10.194772,1.005403,24.744499,24.706084,25.871374,2.356742,13.827092,1.840297,1.190001,53.617397,1.860026,2.823533,12.755186,2.784298,1.386014,20.25456,2.185475,122.657177,1.747757,272.729815,1.232514,1.828622,2.098286,1.8545180000000001,2.161625,1.882023,1.849603,0.491658,0.653063,1.026565,2.058714,1.336281,1.230769,2.571251,3.401369,1.349533,0.728315,1.671157,1.395016,5.580814,2.113872,131.252996,1.26388,2.688726,2.429998,351.997972,0.417782,351.171496
2016-02-12,5.828589,1.163935,3.588895,1.190637,1.189267,1.187749,1.190156,10.432619,0.997498,24.611638,24.708044,25.873267,2.412126,14.21648,1.84044,1.190052,53.470104,1.860142,2.823763,12.756181,2.781528,1.385736,20.177747,2.236493,122.649317,1.747893,271.670655,1.233098,1.826199,2.094952,1.851207,2.15744,1.878245,1.865276,0.487065,0.666434,1.031796,2.046138,1.338419,1.225098,2.595817,3.442211,1.343797,0.729371,1.670003,1.388477,5.556138,2.129381,130.710051,1.263563,2.688564,2.430334,352.166194,0.415467,349.79657
2016-02-15,5.830679,1.16429,3.594735,1.190916,1.189546,1.188027,1.190436,10.229841,0.993871,24.563254,24.713924,25.883762,2.36848,13.833461,1.84103,1.190437,53.590924,1.860489,2.82497,12.759164,2.784607,1.387592,20.167152,2.193041,122.713345,1.748299,271.902542,1.232668,1.825006,2.092457,1.848128,2.152722,1.873223,1.859222,0.484944,0.660492,1.029375,2.006301,1.337815,1.231502,2.591491,3.407864,1.345053,0.731976,1.675172,1.386005,5.553995,2.133874,130.829183,1.264216,2.689274,2.430335,352.042624,0.415696,349.782627
2016-02-16,5.831256,1.164396,3.600293,1.191009,1.189638,1.18812,1.190529,10.166588,1.002917,24.711506,24.715884,25.886747,2.355423,13.628344,1.841202,1.190549,53.715286,1.860605,2.825316,12.760159,2.787303,1.388872,20.247283,2.179486,122.742855,1.748434,273.54998,1.239673,1.834896,2.106734,1.86319,2.173166,1.89335,1.849093,0.481965,0.664989,1.023836,2.025814,1.343079,1.234269,2.576081,3.427348,1.369791,0.733172,1.688348,1.412691,5.658604,2.121933,133.265071,1.266537,2.697735,2.441159,354.043307,0.419676,351.992128
2016-02-17,5.831714,1.16448,3.597429,1.191102,1.189731,1.188212,1.190622,10.207955,1.009506,24.826054,24.717831,25.888839,2.368103,13.673828,1.841349,1.190635,53.650293,1.860719,2.825574,12.761147,2.786073,1.389393,20.303402,2.188354,122.748063,1.748569,272.823021,1.250273,1.837943,2.11101,1.867675,2.179046,1.899186,1.896833,0.489404,0.666937,1.049662,2.045302,1.355949,1.239477,2.637048,3.473113,1.366721,0.736688,1.688277,1.4071,5.640221,2.165962,132.925907,1.269058,2.708896,2.456557,357.086218,0.417793,351.633158
2016-02-18,5.830897,1.1643539999999999,3.594004,1.191195,1.189823,1.188304,1.190715,9.907766,1.015748,24.920885,24.719785,25.885416,2.304832,13.252977,1.841284,1.190499,53.60757,1.860835,2.825193,12.762139,2.783853,1.387543,20.343558,2.124053,122.707555,1.748704,273.414745,1.250555,1.838856,2.112667,1.869677,2.181909,1.902129,1.870128,0.489281,0.643167,1.038688,1.997091,1.342342,1.252984,2.60571,3.434282,1.382504,0.736649,1.709649,1.425517,5.707619,2.140395,134.426834,1.268583,2.708296,2.456554,357.162662,0.414919,351.27285
2016-02-19,5.83084,1.164366,3.595525,1.191306,1.189934,1.188415,1.190826,9.870662,1.029696,25.148059,24.722117,25.885394,2.29567,13.167773,1.841331,1.190512,53.665223,1.860979,2.825119,12.763326,2.783637,1.387178,20.462282,2.116103,122.694434,1.748866,274.343357,1.245319,1.839439,2.113464,1.870252,2.182377,1.902145,1.850245,0.478106,0.656168,1.026697,2.020462,1.328382,1.244998,2.585054,3.422028,1.380268,0.730834,1.718231,1.42378,5.699078,2.11497,134.229044,1.267158,2.702439,2.448851,355.66124,0.414861,352.250502
2016-02-22,5.831964,1.164644,3.589905,1.191637,1.190264,1.188745,1.191158,9.843149,1.02717,25.094872,24.729124,25.891337,2.295965,13.168815,1.841781,1.190751,53.526531,1.861411,2.825896,12.766892,2.781122,1.384067,20.408871,2.110216,122.688507,1.749351,273.196002,1.241362,1.834685,2.107123,1.863915,2.174162,1.894338,1.845356,0.479142,0.639795,1.023847,2.003857,1.322532,1.24313,2.574528,3.392647,1.375405,0.729233,1.703239,1.420525,5.68212,2.110359,133.756759,1.265724,2.697424,2.442528,354.52749,0.412828,350.421465
2016-02-23,5.832352,1.164739,3.59272,1.191749,1.190376,1.188857,1.191271,9.772542,1.020806,24.97987,24.731487,25.893409,2.28218,12.951629,1.841916,1.190846,53.58,1.861558,2.826121,12.768095,2.78269,1.381619,20.34849,2.095087,122.710063,1.749515,272.436506,1.249371,1.837133,2.111224,1.868723,2.181125,1.901564,1.872316,0.500176,0.639963,1.041368,2.011248,1.31958,1.252565,2.592727,3.418204,1.38114,0.7425,1.710323,1.42817,5.709513,2.127142,134.305766,1.268026,2.706533,2.454595,356.820573,0.413023,350.015153
2016-02-24,5.832789,1.164823,3.584454,1.19186,1.190487,1.188968,1.191382,9.85104,1.016085,24.900809,24.733811,25.895587,2.302062,13.0354,1.842077,1.190931,53.400805,1.861701,2.826392,12.769278,2.779079,1.380126,20.285695,2.111908,122.690177,1.749676,272.23719,1.24062,1.832532,2.104882,1.862329,2.17294,1.893834,1.847873,0.494701,0.647597,1.027497,2.026377,1.310006,1.248439,2.574654,3.410289,1.371141,0.73692,1.707657,1.418846,5.67274,2.111254,133.352232,1.265138,2.695962,2.440991,354.315265,0.412481,350.018671
2016-02-25,5.833589,1.164981,3.590747,1.19197,1.190596,1.189077,1.191492,9.832108,1.019022,24.96315,24.736117,25.899706,2.299065,13.014883,1.842298,1.191093,53.52547,1.861842,2.826863,12.770452,2.78203,1.382978,20.334394,2.107854,122.732364,1.749836,270.866446,1.240478,1.832175,2.103409,1.860141,2.16921,1.889739,1.844392,0.488643,0.630353,1.026599,1.992592,1.294609,1.254536,2.573582,3.381254,1.371139,0.733975,1.703762,1.418739,5.671176,2.116298,133.295902,1.265785,2.696893,2.441396,354.273727,0.409239,347.841897
2016-02-26,5.834311,1.165116,3.594696,1.19208,1.190706,1.189187,1.191603,9.7965699999999991,1.019342,24.970849,24.738425,25.903045,2.292148,13.004108,1.842491,1.191252,53.601605,1.861984,2.827259,12.771627,2.783988,1.383367,20.336709,2.100242,122.762061,1.749996,269.730948,1.245586,1.836069,2.10893,1.865985,2.177087,1.89753,1.837515,0.486534,0.635888,1.026314,1.989049,1.315266,1.26201,2.592201,3.417603,1.379277,0.736117,1.705459,1.425779,5.697177,2.136346,134.082255,1.267514,2.703117,2.449303,355.737437,0.408041,347.081073
2016-02-29,5.836305,1.16547,3.589602,1.192414,1.191039,1.18952,1.191938,9.872824,1.019993,24.984815,24.745432,25.912243,2.310622,12.970537,1.843074,1.191657,53.477991,1.862417,2.828365,12.775195,2.782324,1.384661,20.346109,2.116596,122.783422,1.750482,269.659218,1.247131,1.838832,2.112864,1.870138,2.182826,1.903392,1.84937,0.481317,0.653318,1.023987,2.015776,1.327539,1.267412,2.604845,3.449023,1.381466,0.735855,1.705359,1.427116,5.700997,2.151639,134.279578,1.267791,2.704534,2.451303,356.181562,0.407911,346.700938
2016-03-01,5.836959,1.165596,3.593421,1.192529,1.191154,1.189634,1.192053,9.784072,1.019026,24.97022,24.747849,25.915148,2.291195,12.80116,1.843265,1.191781,53.552474,1.862567,2.828715,12.776425,2.784213,1.384564,20.338954,2.097589,122.811491,1.75065,270.270844,1.246506,1.838869,2.112799,1.870019,2.182569,1.90303,1.840309,0.487463,0.639784,1.02195,1.988999,1.312643,1.289625,2.56703,3.392925,1.389415,0.739788,1.711205,1.440351,5.743129,2.112253,135.061136,1.268024,2.704491,2.450738,355.998995,0.410157,347.764006
2016-03-02,5.837348,1.16566,3.589125,1.19264,1.191265,1.189745,1.192165,9.674193,1.012998,24.864978,24.750189,25.916671,2.267301,12.638823,1.843399,1.191787,53.456491,1.862712,2.828916,12.777616,2.782133,1.381845,20.267618,2.074044,122.801862,1.750813,271.059566,1.261082,1.844706,2.122228,1.880799,2.198106,1.919226,1.875097,0.503305,0.639197,1.044528,2.010131,1.325214,1.290968,2.605935,3.425147,1.40498,0.753852,1.716849,1.460805,5.821481,2.14067,136.544328,1.27128,2.719506,2.471794,360.173965,0.411542,349.013527
2016-03-03,5.837854,1.16577,3.58666,1.192753,1.191378,1.189858,1.192278,9.633865,1.01456,24.892786,24.752564,25.918848,2.25763,12.584963,1.84357,1.191928,53.399169,1.862859,2.829199,12.778826,2.781104,1.382077,20.291131,2.0654,122.80295,1.750978,271.993636,1.267265,1.849641,2.129626,1.888863,2.209319,1.930598,1.8913,0.505823,0.634707,1.052024,2.043702,1.32827,1.297748,2.610506,3.429023,1.419006,0.762657,1.730872,1.471246,5.870275,2.140828,137.855136,1.272686,2.725883,2.4807,361.945376,0.415282,350.817972
